project,detector,file,function,info,found_in_audit
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,uc-outputs,chunkedmul.circom,ChunkedMul,out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..8]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..4]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0..4]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..28]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..7]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,uc-outputs,chunkedmul.circom,ChunkedMul,out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..8]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..4]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0..4]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..28]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..7]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_1,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,uc-outputs,chunkedmul.circom,ChunkedMul,out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..5]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..4]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..4]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..4]:lt[4].in:out[4],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmulfast51_2,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmullessthan51,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmullessthan51,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binmullessthan51,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-outputs,binadd.circom,BinAdd,out[0..202],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-outputs,binadd.circom,fulladder,carry_out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-outputs,binadd.circom,fulladder,val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-outputs,binsub.circom,BinSub,out[0..201],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[201],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[201],Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,wit-constr-diff,binadd.circom,fulladder,bit1:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,wit-constr-diff,binadd.circom,fulladder,bit2:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/binsub1,wit-constr-diff,binadd.circom,fulladder,carry:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd1,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd1,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedadd1,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,non-det-wit,lt.circom,LessThanBounded,in[0..2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,chunkedmul.circom,ChunkedMul,out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,lt.circom,LessThanBounded,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,uc-subcmp-outputs,modulus.circom,ModulusAgainst2PChunked51,mux.out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..10]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..12]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..14]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..16]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..18]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..2]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..4]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..6]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..8]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..11]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..13]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..15]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..17]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..5]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..7]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..9]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..11]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..13]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..15]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..17]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..5]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..7]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..9]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..11]:lt[11].in:out[11],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..13]:lt[13].in:out[13],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..15]:lt[15].in:out[15],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..17]:lt[17].in:out[17],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..5]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..7]:lt[7].in:out[7],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..9]:lt[9].in:out[9],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,lt.circom,LessThanBounded,in[0..2]:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/chunkedmodulus,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..146],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..257],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..261],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..281],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..396],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,BinAdd,out[0..511],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,fulladder,carry_out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binadd.circom,fulladder,val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,binsub.circom,BinSub,out[0..256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,chunkedmul.circom,BinMulFast,out[0..145],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,chunkedmul.circom,BinMulFast,out[0..260],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,chunkedmul.circom,BinMulFast,out[0..280],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,chunkedmul.circom,BinMulFast,out[0..395],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,chunkedmul.circom,BinMulFast,out[0..510],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,inversemodulo.circom,InverseModulo,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,inversemodulo.circom,multred,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,inversemodulo.circom,power2,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,inversemodulo.circom,square,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-outputs,modulus.circom,ModulusWith25519,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..14].out[395],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..24].out[510],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..2].out[145],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..4].out[260],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,uc-subcmp-outputs,chunkedmul.circom,BinMulFast,adders[0..8].out[280],Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,wit-constr-diff,binadd.circom,fulladder,bit1:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,wit-constr-diff,binadd.circom,fulladder,bit2:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/inversemodulo1,wit-constr-diff,binadd.circom,fulladder,carry:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,non-det-wit,lt.circom,LessThanBounded,in[0..2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-outputs,chunkedmul.circom,ChunkedMul,out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-outputs,chunkedmul.circom,ChunkedMul,out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-outputs,chunkedmul.circom,ChunkedMul,out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-outputs,lt.circom,LessThanBounded,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,uc-subcmp-outputs,modulus.circom,ModulusAgainst2PChunked51,mux.out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..2]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..4]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,carry[0..6]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0..3]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in1[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0..3]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,in2[0]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..15]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,pp[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..3]:lt[3].in:out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0..5]:lt[5].in:out[5],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,chunkedmul.circom,ChunkedMul,sum[0]:lt[1].in:out[1],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,lt.circom,LessThanBounded,in[0..2]:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modinv,wit-constr-diff,lt.circom,LessThanPower,in:out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-outputs,binadd.circom,BinAdd,out[0..257],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-outputs,binadd.circom,fulladder,carry_out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-outputs,binadd.circom,fulladder,val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-outputs,binsub.circom,BinSub,out[0..256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,wit-constr-diff,binadd.circom,fulladder,bit1:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,wit-constr-diff,binadd.circom,fulladder,bit2:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus0,wit-constr-diff,binadd.circom,fulladder,carry:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,binadd.circom,BinAdd,out[0..256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,binadd.circom,BinAdd,out[0..257],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,binadd.circom,fulladder,carry_out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,binadd.circom,fulladder,val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,binsub.circom,BinSub,out[0..256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-outputs,modulus.circom,ModulusWith25519,out[0..255],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-subcmp-outputs,binsub.circom,BinSub,add1ToFlipped.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,uc-subcmp-outputs,binsub.circom,BinSub,addWithComplement.out[256],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,wit-constr-diff,binadd.circom,fulladder,bit1:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,wit-constr-diff,binadd.circom,fulladder,bit2:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulus2,wit-constr-diff,binadd.circom,fulladder,carry:carry_out:val,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,non-det-wit,lt.circom,LessThanBounded,in[0..2],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,non-det-wit,lt.circom,LessThanPower,in,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,uc-outputs,lt.circom,LessThanBounded,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,uc-outputs,lt.circom,LessThanPower,out,Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,uc-subcmp-outputs,modulus.circom,ModulusAgainst2PChunked51,mux.out[3],Yes
zksolid-paper/benchmarks/ed25519-099d19c/modulusagainst2p,wit-constr-diff,lt.circom,LessThanBounded,in[0..2]:out,Yes
